Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Biometrics,Migration Difficulty
Ladislav Nagy,nagyla01,NHL,2003,Europe,Slovakia,Saca,60.2,58.9,45.5,44.3,85.9
Ladislav Nagy,nagyla01,NHL,2005,Europe,Slovakia,Saca,55.6,54.9,45.5,44.3,85.9
Ladislav Nagy,nagyla01,NHL,2006,Europe,Slovakia,Saca,52.5,51.7,45.5,44.3,85.9
Ladislav Nagy,nagyla01,NHL,2007,Europe,Slovakia,Saca,48.7,50.0,52.3,44.3,85.9
Vladislav Namestnikov,namesvl01,NHL,2014,Europe,Russia,Zhukovskiy,46.4,48.5,54.0,43.2,85.9
Vladislav Namestnikov,namesvl01,NHL,2015,Europe,Russia,Zhukovskiy,53.1,50.8,55.0,43.2,85.9
Vladislav Namestnikov,namesvl01,NHL,2016,Europe,Russia,Zhukovskiy,47.1,48.6,57.5,43.2,85.9
Vladislav Namestnikov,namesvl01,NHL,2017,Europe,Russia,Zhukovskiy,53.6,55.3,59.5,43.2,85.9
Vladislav Namestnikov,namesvl01,NHL,2018,Europe,Russia,Zhukovskiy,46.6,49.2,68.4,43.2,85.9
Vladislav Namestnikov,namesvl01,NHL,2019,Europe,Russia,Zhukovskiy,49.2,52.5,64.9,43.2,85.9
Vladislav Namestnikov,namesvl01,NHL,2020,Europe,Russia,Zhukovskiy,44.3,47.4,60.5,43.2,85.9
Vladislav Namestnikov,namesvl01,NHL,2021,Europe,Russia,Zhukovskiy,48.7,51.4,57.5,43.2,85.9
Vladislav Namestnikov,namesvl01,NHL,2022,Europe,Russia,Zhukovskiy,45.8,47.4,62.1,43.2,85.9
Vladislav Namestnikov,namesvl01,NHL,2023,Europe,Russia,Zhukovskiy,49.9,49.7,61.2,43.2,85.9
Lou Nanne,nannelo01,NHL,1967,North America,Canada,Sault Ste. Marie,42.0,41.7,45.5,47.8,43.7
Lou Nanne,nannelo01,NHL,1968,North America,Canada,Sault Ste. Marie,48.7,44.1,45.5,47.8,43.7
Lou Nanne,nannelo01,NHL,1969,North America,Canada,Sault Ste. Marie,52.0,45.0,45.5,47.8,43.7
Lou Nanne,nannelo01,NHL,1970,North America,Canada,Sault Ste. Marie,53.6,45.4,45.5,47.8,43.7
Lou Nanne,nannelo01,NHL,1971,North America,Canada,Sault Ste. Marie,52.0,55.1,45.5,47.8,43.7
Lou Nanne,nannelo01,NHL,1972,North America,Canada,Sault Ste. Marie,47.4,51.4,45.5,47.8,43.7
Lou Nanne,nannelo01,NHL,1973,North America,Canada,Sault Ste. Marie,45.4,49.4,45.5,47.8,43.7
Lou Nanne,nannelo01,NHL,1976,North America,Canada,Sault Ste. Marie,49.0,44.6,45.5,47.8,43.7
Mark Napier,napiema01,NHL,1978,North America,Canada,Toronto,46.9,50.2,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1979,North America,Canada,Toronto,49.7,53.1,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1980,North America,Canada,Toronto,57.9,63.0,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1981,North America,Canada,Toronto,59.5,66.0,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1982,North America,Canada,Toronto,57.2,65.6,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1983,North America,Canada,Toronto,48.2,53.5,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1984,North America,Canada,Toronto,51.2,55.9,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1985,North America,Canada,Toronto,49.0,56.9,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1986,North America,Canada,Toronto,43.6,50.1,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1987,North America,Canada,Toronto,43.6,49.0,45.5,35.3,43.7
Mark Napier,napiema01,NHL,1988,North America,Canada,Toronto,44.1,49.4,45.5,35.3,43.7
Rick Nash,nashri01,NHL,2002,North America,Canada,Brampton,49.9,52.7,45.5,67.6,43.7
Rick Nash,nashri01,NHL,2003,North America,Canada,Brampton,61.3,64.3,45.5,67.6,43.7
Rick Nash,nashri01,NHL,2005,North America,Canada,Brampton,59.2,62.9,45.5,67.6,43.7
Rick Nash,nashri01,NHL,2006,North America,Canada,Brampton,56.9,58.6,45.5,67.6,43.7
Rick Nash,nashri01,NHL,2007,North America,Canada,Brampton,65.6,64.0,56.4,67.6,43.7
Rick Nash,nashri01,NHL,2008,North America,Canada,Brampton,67.4,66.0,56.8,67.6,43.7
Rick Nash,nashri01,NHL,2009,North America,Canada,Brampton,61.5,62.2,61.6,67.6,43.7
Rick Nash,nashri01,NHL,2010,North America,Canada,Brampton,62.3,61.7,57.7,67.6,43.7
Rick Nash,nashri01,NHL,2011,North America,Canada,Brampton,58.4,59.6,58.7,67.6,43.7
Rick Nash,nashri01,NHL,2012,North America,Canada,Brampton,57.9,58.0,56.9,67.6,43.7
Rick Nash,nashri01,NHL,2013,North America,Canada,Brampton,57.2,57.5,51.2,67.6,43.7
Rick Nash,nashri01,NHL,2014,North America,Canada,Brampton,70.7,65.9,54.6,67.6,43.7
Rick Nash,nashri01,NHL,2015,North America,Canada,Brampton,52.5,52.3,57.4,67.6,43.7
Rick Nash,nashri01,NHL,2016,North America,Canada,Brampton,54.3,55.8,57.7,67.6,43.7
Rick Nash,nashri01,NHL,2017,North America,Canada,Brampton,49.9,54.2,57.1,67.6,43.7
Riley Nash,nashri02,NHL,2011,North America,Canada,Consort,41.7,41.7,47.6,48.6,43.7
Riley Nash,nashri02,NHL,2012,North America,Canada,Consort,42.8,45.4,54.2,48.6,43.7
Riley Nash,nashri02,NHL,2013,North America,Canada,Consort,47.9,48.2,57.3,48.6,43.7
Riley Nash,nashri02,NHL,2014,North America,Canada,Consort,46.4,47.6,62.1,48.6,43.7
Riley Nash,nashri02,NHL,2015,North America,Canada,Consort,46.9,47.9,55.3,48.6,43.7
Riley Nash,nashri02,NHL,2017,North America,Canada,Consort,52.8,51.9,63.9,48.6,43.7
Riley Nash,nashri02,NHL,2023,North America,Canada,Consort,41.5,41.6,49.6,48.6,43.7
Tyson Nash,nashty01,NHL,1998,North America,Canada,Edmonton,41.3,41.6,45.5,43.9,43.7
Tyson Nash,nashty01,NHL,1999,North America,Canada,Edmonton,44.3,44.7,45.5,43.9,43.7
Tyson Nash,nashty01,NHL,2000,North America,Canada,Edmonton,45.4,47.1,45.5,43.9,43.7
Tyson Nash,nashty01,NHL,2001,North America,Canada,Edmonton,44.3,45.7,45.5,43.9,43.7
Mats Näslund,nasluma01,NHL,1982,Europe,Sweden,Timra,56.1,59.6,45.5,15.7,57.8
Mats Näslund,nasluma01,NHL,1983,Europe,Sweden,Timra,54.3,60.0,45.5,15.7,57.8
Mats Näslund,nasluma01,NHL,1984,Europe,Sweden,Timra,59.7,66.7,45.5,15.7,57.8
Mats Näslund,nasluma01,NHL,1985,Europe,Sweden,Timra,64.3,69.9,45.5,15.7,57.8
Mats Näslund,nasluma01,NHL,1986,Europe,Sweden,Timra,56.4,59.6,45.5,15.7,57.8
Mats Näslund,nasluma01,NHL,1987,Europe,Sweden,Timra,57.9,59.5,45.5,15.7,57.8
Mats Näslund,nasluma01,NHL,1988,Europe,Sweden,Timra,60.8,63.6,45.5,15.7,57.8
Mats Näslund,nasluma01,NHL,1989,Europe,Sweden,Timra,48.7,54.8,45.5,15.7,57.8
Mats Näslund,nasluma01,NHL,1994,Europe,Sweden,Timra,46.4,49.3,45.5,15.7,57.8
Markus Näslund,nasluma02,NHL,1994,Europe,Sweden,Ornskoldsvik,41.7,44.8,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,1995,Europe,Sweden,Ornskoldsvik,53.6,56.2,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,1996,Europe,Sweden,Ornskoldsvik,49.2,54.4,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,1997,Europe,Sweden,Ornskoldsvik,49.7,50.8,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,1998,Europe,Sweden,Ornskoldsvik,61.5,62.9,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,1999,Europe,Sweden,Ornskoldsvik,57.9,58.9,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,2000,Europe,Sweden,Ornskoldsvik,65.9,66.8,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,2001,Europe,Sweden,Ornskoldsvik,72.0,66.7,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,2002,Europe,Sweden,Ornskoldsvik,76.1,71.2,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,2003,Europe,Sweden,Ornskoldsvik,70.7,64.3,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,2005,Europe,Sweden,Ornskoldsvik,60.8,62.3,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,2006,Europe,Sweden,Ornskoldsvik,57.9,57.2,45.5,47.1,57.8
Markus Näslund,nasluma02,NHL,2007,Europe,Sweden,Ornskoldsvik,57.2,57.1,50.1,47.1,57.8
Markus Näslund,nasluma02,NHL,2008,Europe,Sweden,Ornskoldsvik,54.0,55.9,54.8,47.1,57.8
Ric Nattress,nattrri01,NHL,1983,North America,Canada,Hamilton,46.1,42.7,45.5,61.0,43.7
Ric Nattress,nattrri01,NHL,1984,North America,Canada,Hamilton,42.0,41.7,45.5,61.0,43.7
Ric Nattress,nattrri01,NHL,1985,North America,Canada,Hamilton,52.3,45.6,45.5,61.0,43.7
Ric Nattress,nattrri01,NHL,1986,North America,Canada,Hamilton,50.5,46.8,45.5,61.0,43.7
Ric Nattress,nattrri01,NHL,1988,North America,Canada,Hamilton,48.2,43.1,45.5,61.0,43.7
Ric Nattress,nattrri01,NHL,1989,North America,Canada,Hamilton,50.2,43.6,45.5,61.0,43.7
Ric Nattress,nattrri01,NHL,1990,North America,Canada,Hamilton,48.7,45.8,45.5,61.0,43.7
Ric Nattress,nattrri01,NHL,1991,North America,Canada,Hamilton,50.2,44.6,45.5,61.0,43.7
Ric Nattress,nattrri01,NHL,1992,North America,Canada,Hamilton,48.4,47.4,45.5,61.0,43.7
Andrei Nazarov,nazaran01,NHL,1993,Europe,Russia,Chelyabinsk,41.5,41.6,45.5,83.4,85.9
Andrei Nazarov,nazaran01,NHL,1994,Europe,Russia,Chelyabinsk,42.2,45.0,45.5,83.4,85.9
Andrei Nazarov,nazaran01,NHL,1995,Europe,Russia,Chelyabinsk,42.0,47.2,45.5,83.4,85.9
Andrei Nazarov,nazaran01,NHL,1996,Europe,Russia,Chelyabinsk,47.1,50.0,45.5,83.4,85.9
Andrei Nazarov,nazaran01,NHL,1998,Europe,Russia,Chelyabinsk,44.1,46.5,45.5,83.4,85.9
Andrei Nazarov,nazaran01,NHL,1999,Europe,Russia,Chelyabinsk,49.0,48.9,45.5,83.4,85.9
Andrei Nazarov,nazaran01,NHL,2001,Europe,Russia,Chelyabinsk,45.1,45.2,45.5,83.4,85.9
Andrei Nazarov,nazaran01,NHL,2003,Europe,Russia,Chelyabinsk,41.3,42.6,45.5,83.4,85.9
Andrei Nazarov,nazaran01,NHL,2005,Europe,Russia,Chelyabinsk,41.3,41.6,45.5,83.4,85.9
James Neal,nealja01,NHL,2008,North America,Canada,Whitby,51.0,55.4,69.2,64.9,43.7
James Neal,nealja01,NHL,2009,North America,Canada,Whitby,57.2,58.2,67.8,64.9,43.7
James Neal,nealja01,NHL,2010,North America,Canada,Whitby,55.4,55.1,65.3,64.9,43.7
James Neal,nealja01,NHL,2011,North America,Canada,Whitby,69.8,66.0,58.5,64.9,43.7
James Neal,nealja01,NHL,2012,North America,Canada,Whitby,54.8,58.3,57.4,64.9,43.7
James Neal,nealja01,NHL,2013,North America,Canada,Whitby,63.8,60.7,56.1,64.9,43.7
James Neal,nealja01,NHL,2014,North America,Canada,Whitby,54.8,55.7,57.9,64.9,43.7
James Neal,nealja01,NHL,2015,North America,Canada,Whitby,63.8,59.9,61.0,64.9,43.7
James Neal,nealja01,NHL,2016,North America,Canada,Whitby,53.3,55.8,57.3,64.9,43.7
James Neal,nealja01,NHL,2017,North America,Canada,Whitby,53.3,56.9,54.6,64.9,43.7
James Neal,nealja01,NHL,2019,North America,Canada,Whitby,49.2,54.4,59.2,64.9,43.7
James Neal,nealja01,NHL,2020,North America,Canada,Whitby,43.8,46.5,51.9,64.9,43.7
Martin Nečas,necasma01,NHL,2017,Europe,Czechia,Nove Mesto na Morave,41.5,41.6,45.5,52.5,85.9
Martin Nečas,necasma01,NHL,2018,Europe,Czechia,Nove Mesto na Morave,42.0,44.4,49.1,52.5,85.9
Martin Nečas,necasma01,NHL,2019,Europe,Czechia,Nove Mesto na Morave,50.5,52.5,55.8,52.5,85.9
Martin Nečas,necasma01,NHL,2020,Europe,Czechia,Nove Mesto na Morave,54.6,52.8,56.7,52.5,85.9
Martin Nečas,necasma01,NHL,2021,Europe,Czechia,Nove Mesto na Morave,49.9,51.3,53.8,52.5,85.9
Martin Nečas,necasma01,NHL,2022,Europe,Czechia,Nove Mesto na Morave,61.0,59.8,54.1,52.5,85.9
Martin Nečas,necasma01,NHL,2023,Europe,Czechia,Nove Mesto na Morave,54.3,56.9,57.7,52.5,85.9
Stan Neckář,neckast01,NHL,1999,Europe,Slovakia,Ceske Budejovice,46.9,43.5,45.5,59.6,71.9
Stan Neckář,neckast01,NHL,2003,Europe,Slovakia,Ceske Budejovice,42.2,41.7,45.5,59.6,71.9
Václav Nedomanský,nedomva01,NHL,1977,Europe,Slovakia,Hodonin,44.3,49.5,45.5,59.0,85.9
Václav Nedomanský,nedomva01,NHL,1978,Europe,Slovakia,Hodonin,58.2,64.4,45.5,59.0,85.9
Václav Nedomanský,nedomva01,NHL,1979,Europe,Slovakia,Hodonin,57.9,63.3,45.5,59.0,85.9
Václav Nedomanský,nedomva01,NHL,1980,Europe,Slovakia,Hodonin,42.8,49.8,45.5,59.0,85.9
Václav Nedomanský,nedomva01,NHL,1981,Europe,Slovakia,Hodonin,45.1,50.8,45.5,59.0,85.9
Václav Nedomanský,nedomva01,NHL,1982,Europe,Slovakia,Hodonin,45.1,51.6,45.5,59.0,85.9
Petr Nedvěd,nedvepe01,NHL,1991,Europe,Slovakia,Liberec,46.6,51.5,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,1992,Europe,Slovakia,Liberec,57.7,63.9,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,1993,Europe,Slovakia,Liberec,46.1,50.1,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,1994,Europe,Slovakia,Liberec,46.6,50.1,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,1995,Europe,Slovakia,Liberec,69.0,69.7,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,1996,Europe,Slovakia,Liberec,60.2,62.7,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,1998,Europe,Slovakia,Liberec,54.0,56.2,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,1999,Europe,Slovakia,Liberec,59.5,58.3,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,2000,Europe,Slovakia,Liberec,63.3,62.4,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,2001,Europe,Slovakia,Liberec,51.2,54.8,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,2002,Europe,Slovakia,Liberec,57.7,58.5,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,2003,Europe,Slovakia,Liberec,51.8,53.8,45.5,58.5,71.9
Petr Nedvěd,nedvepe01,NHL,2005,Europe,Slovakia,Liberec,44.1,47.6,45.5,58.5,71.9
Bob Neely,neelybo01,NHL,1973,North America,Canada,Sarnia,46.6,45.4,45.5,50.8,43.7
Bob Neely,neelybo01,NHL,1974,North America,Canada,Sarnia,47.7,46.1,45.5,50.8,43.7
Bob Neely,neelybo01,NHL,1975,North America,Canada,Sarnia,49.9,47.7,45.5,50.8,43.7
Bob Neely,neelybo01,NHL,1976,North America,Canada,Sarnia,45.6,52.4,45.5,50.8,43.7
Cam Neely,neelyca01,NHL,1983,North America,Canada,Comox,46.6,52.7,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1984,North America,Canada,Comox,46.1,54.6,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1985,North America,Canada,Comox,44.1,50.9,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1986,North America,Canada,Comox,58.7,64.0,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1987,North America,Canada,Comox,60.0,67.2,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1988,North America,Canada,Comox,59.2,64.8,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1989,North America,Canada,Comox,65.6,74.0,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1990,North America,Canada,Comox,68.2,73.3,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1991,North America,Canada,Comox,45.8,61.6,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1992,North America,Canada,Comox,46.4,60.0,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1993,North America,Canada,Comox,66.1,76.3,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1994,North America,Canada,Comox,55.6,62.0,45.5,61.0,43.7
Cam Neely,neelyca01,NHL,1995,North America,Canada,Comox,54.6,60.3,45.5,61.0,43.7
Chris Neil,neilch01,NHL,2001,North America,Canada,Flesherton,46.9,47.7,45.5,57.4,43.7
Chris Neil,neilch01,NHL,2002,North America,Canada,Flesherton,44.3,45.3,45.5,57.4,43.7
Chris Neil,neilch01,NHL,2003,North America,Canada,Flesherton,46.4,46.4,45.5,57.4,43.7
Chris Neil,neilch01,NHL,2005,North America,Canada,Flesherton,49.9,51.5,45.5,57.4,43.7
Chris Neil,neilch01,NHL,2006,North America,Canada,Flesherton,46.6,49.2,45.5,57.4,43.7
Chris Neil,neilch01,NHL,2007,North America,Canada,Flesherton,43.8,46.2,69.4,57.4,43.7
Chris Neil,neilch01,NHL,2009,North America,Canada,Flesherton,46.9,48.2,73.3,57.4,43.7
Chris Neil,neilch01,NHL,2011,North America,Canada,Flesherton,47.4,50.0,77.3,57.4,43.7
Chris Neil,neilch01,NHL,2013,North America,Canada,Flesherton,42.2,46.4,74.2,57.4,43.7
Chris Neil,neilch01,NHL,2014,North America,Canada,Flesherton,43.6,44.9,69.1,57.4,43.7
Chris Neil,neilch01,NHL,2015,North America,Canada,Flesherton,42.8,44.9,68.9,57.4,43.7
Jim Neilson,neilsji01,NHL,1962,North America,Canada,Big River,51.5,45.4,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1963,North America,Canada,Big River,52.5,46.5,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1964,North America,Canada,Big River,47.4,42.8,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1965,North America,Canada,Big River,50.2,45.6,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1966,North America,Canada,Big River,53.8,44.9,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1967,North America,Canada,Big River,62.5,47.6,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1968,North America,Canada,Big River,64.6,50.0,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1969,North America,Canada,Big River,57.2,45.2,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1970,North America,Canada,Big River,63.0,48.0,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1971,North America,Canada,Big River,60.8,48.0,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1972,North America,Canada,Big River,54.0,45.6,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1974,North America,Canada,Big River,47.7,44.8,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1975,North America,Canada,Big River,45.4,43.1,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1976,North America,Canada,Big River,50.5,45.2,45.5,59.0,43.7
Jim Neilson,neilsji01,NHL,1977,North America,Canada,Big River,48.4,44.7,45.5,59.0,43.7
Jeff Nelson,nelsoje01,NHL,1998,North America,Canada,Prince Albert,42.0,46.1,45.5,44.8,43.7
Todd Nelson,nelsoto01,NHL,1991,North America,Canada,Prince Albert,41.5,41.6,45.5,51.1,43.7
Todd Nelson,nelsoto01,NHL,1993,North America,Canada,Prince Albert,42.2,50.4,45.5,51.1,43.7
Sergei Nemchinov,nemchse01,NHL,1991,Europe,Russia,Moscow,55.6,60.3,45.5,55.8,85.9
Sergei Nemchinov,nemchse01,NHL,1992,Europe,Russia,Moscow,52.3,56.2,45.5,55.8,85.9
Sergei Nemchinov,nemchse01,NHL,1993,Europe,Russia,Moscow,53.1,55.7,45.5,55.8,85.9
Sergei Nemchinov,nemchse01,NHL,1994,Europe,Russia,Moscow,42.8,46.8,45.5,55.8,85.9
Sergei Nemchinov,nemchse01,NHL,1995,Europe,Russia,Moscow,47.4,51.9,45.5,55.8,85.9
Sergei Nemchinov,nemchse01,NHL,1996,Europe,Russia,Moscow,44.9,47.5,45.5,55.8,85.9
Sergei Nemchinov,nemchse01,NHL,1997,Europe,Russia,Moscow,47.9,48.7,45.5,55.8,85.9
Sergei Nemchinov,nemchse01,NHL,1998,Europe,Russia,Moscow,44.3,48.7,45.5,55.8,85.9
Sergei Nemchinov,nemchse01,NHL,1999,Europe,Russia,Moscow,47.9,49.3,45.5,55.8,85.9
Sergei Nemchinov,nemchse01,NHL,2000,Europe,Russia,Moscow,48.2,48.1,45.5,55.8,85.9
Patrik Nemeth,nemetpa01,NHL,2015,Europe,Sweden,Stockholm,44.1,42.3,64.6,75.3,57.8
Patrik Nemeth,nemetpa01,NHL,2017,Europe,Sweden,Stockholm,54.6,44.4,80.4,75.3,57.8
Patrik Nemeth,nemetpa01,NHL,2020,Europe,Sweden,Stockholm,48.7,44.1,68.3,75.3,57.8
David Nemirovsky,nemirda01,NHL,1996,North America,Canada,Toronto,44.1,47.4,45.5,50.6,43.7
David Nemirovsky,nemirda01,NHL,1997,North America,Canada,Toronto,46.6,49.2,45.5,50.6,43.7
David Nemirovsky,nemirda01,NHL,1998,North America,Canada,Toronto,41.7,41.7,45.5,50.6,43.7
Eric Nesterenko,nesteer01,NHL,1952,North America,Canada,Flin Flon,46.4,50.1,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1953,North America,Canada,Flin Flon,48.7,50.2,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1954,North America,Canada,Flin Flon,50.7,51.7,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1956,North America,Canada,Flin Flon,47.4,51.1,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1957,North America,Canada,Flin Flon,50.2,54.2,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1958,North America,Canada,Flin Flon,48.2,52.0,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1959,North America,Canada,Flin Flon,49.0,51.2,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1960,North America,Canada,Flin Flon,49.9,53.9,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1961,North America,Canada,Flin Flon,46.6,51.2,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1962,North America,Canada,Flin Flon,45.6,49.7,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1963,North America,Canada,Flin Flon,44.9,47.2,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1964,North America,Canada,Flin Flon,48.4,51.6,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1965,North America,Canada,Flin Flon,49.2,52.2,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1966,North America,Canada,Flin Flon,48.7,51.5,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1967,North America,Canada,Flin Flon,47.4,49.9,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1968,North America,Canada,Flin Flon,46.1,51.2,45.5,55.8,43.7
Eric Nesterenko,nesteer01,NHL,1969,North America,Canada,Flin Flon,49.5,52.2,45.5,55.8,43.7
Nikita Nesterov,nesteni01,NHL,2014,Europe,Russia,Chelyabinsk,45.8,44.0,59.0,43.9,85.9
Nikita Nesterov,nesteni01,NHL,2015,Europe,Russia,Chelyabinsk,45.8,44.0,62.1,43.9,85.9
Nikita Nesterov,nesteni01,NHL,2016,Europe,Russia,Chelyabinsk,49.5,45.4,60.6,43.9,85.9
Lance Nethery,nethela01,NHL,1980,North America,Canada,Toronto,45.4,51.7,45.5,44.7,43.7
Ray Neufeld,neufera01,NHL,1981,North America,Canada,St. Boniface,41.7,46.7,45.5,63.8,43.7
Ray Neufeld,neufera01,NHL,1982,North America,Canada,St. Boniface,49.5,57.9,45.5,63.8,43.7
Ray Neufeld,neufera01,NHL,1983,North America,Canada,St. Boniface,52.5,59.3,45.5,63.8,43.7
Ray Neufeld,neufera01,NHL,1984,North America,Canada,St. Boniface,51.2,59.0,45.5,63.8,43.7
Ray Neufeld,neufera01,NHL,1985,North America,Canada,St. Boniface,50.7,58.3,45.5,63.8,43.7
Ray Neufeld,neufera01,NHL,1986,North America,Canada,St. Boniface,45.8,52.5,45.5,63.8,43.7
Ray Neufeld,neufera01,NHL,1987,North America,Canada,St. Boniface,44.9,52.6,45.5,63.8,43.7
Ray Neufeld,neufera01,NHL,1989,North America,Canada,St. Boniface,41.5,41.6,45.5,63.8,43.7
Bob Nevin,nevinbo01,NHL,1960,North America,Canada,South Porcupine,55.6,56.6,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1961,North America,Canada,South Porcupine,51.0,52.6,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1962,North America,Canada,South Porcupine,48.2,50.7,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1963,North America,Canada,South Porcupine,46.9,50.0,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1964,North America,Canada,South Porcupine,46.9,52.0,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1965,North America,Canada,South Porcupine,55.6,60.6,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1966,North America,Canada,South Porcupine,51.8,54.9,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1967,North America,Canada,South Porcupine,57.9,59.3,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1968,North America,Canada,South Porcupine,56.9,60.7,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1969,North America,Canada,South Porcupine,49.5,53.3,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1970,North America,Canada,South Porcupine,52.3,54.8,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1971,North America,Canada,South Porcupine,48.7,51.4,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1973,North America,Canada,South Porcupine,52.3,54.8,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1974,North America,Canada,South Porcupine,59.2,61.3,45.5,44.7,43.7
Bob Nevin,nevinbo01,NHL,1975,North America,Canada,South Porcupine,50.7,52.2,45.5,44.7,43.7
Kris Newbury,newbukr01,NHL,2006,North America,Canada,Brampton,42.8,44.7,45.5,49.6,43.7
Kris Newbury,newbukr01,NHL,2007,North America,Canada,Brampton,41.0,42.6,50.5,49.6,43.7
Kris Newbury,newbukr01,NHL,2008,North America,Canada,Brampton,41.5,41.6,53.7,49.6,43.7
Kris Newbury,newbukr01,NHL,2009,North America,Canada,Brampton,42.0,46.2,58.9,49.6,43.7
Kris Newbury,newbukr01,NHL,2012,North America,Canada,Brampton,41.7,41.7,51.9,49.6,43.7
Kris Newbury,newbukr01,NHL,2013,North America,Canada,Brampton,41.7,41.7,56.0,49.6,43.7
