city,country,latitude,longitude
Pointe-aux-Trembles,Canada,45.6449726,-73.5021219
Notre Dame De Lourde,Canada,46.3185108,-74.22017263925488
Central Butte,Canada,50.7938303,-106.5078309
Carman,Canada,49.5082995,-98.0016853
Calahoo,Canada,53.7084868,-113.9589008
Le Blanc-Mesnil,France,48.9385489,2.4631476
Montmagny,Canada,46.8529223,-70.3551125
Dolbeau,Canada,48.8770098,-72.2302039
Dorval,Canada,45.4453082,-73.7510888
Thetford Mines,Canada,46.091329,-71.30127
Quesnel,Canada,52.9794279,-122.493627
Yarmouth,Canada,43.8372648,-66.1157
Ft. St. John,Canada,56.2524039,-120.846943
Middleton,Canada,44.942431,-65.0680746
Cold Lake,Canada,54.46046,-110.192871
Hradec Kralove,Czechia,50.2092113,15.8327512
Krakow,Poland,50.0619474,19.9368564
Minsk,Russia,55.633577,37.2158703
Lotbiniere,Canada,46.5473036,-71.5239451
Thompson,Canada,55.743347,-97.863464
Stewart Valley,Canada,50.596911,-107.8068222
Yamaska,Canada,46.004355,-72.913513
Sherwood Park,Canada,53.5256963,-113.296631
Penticton,Canada,49.5003268,-119.593249
Tingsryd,Sweden,56.533333,14.966667
Fagersta,Sweden,59.966667,15.833333
Vikhorevka,Russia,56.124722,101.171951
Zell,Germany,49.1430762,12.4119764
Tibro,Sweden,58.416667,14.2
Lambeth,Canada,42.9096416,-81.300141
Karaganda,Russia,50.709679,59.6544367
Long Sault,Canada,45.0283111,-74.8964683
Munkedal,Sweden,58.55,11.666667
Filipstad,Sweden,59.7,14.183333
Vankleek Hill,Canada,45.5196086,-74.6519669
Eisenstadt,Austria,47.8454821,16.5249288
Thamesford,Canada,43.0588881,-80.9963088
Iserlohn,Germany,51.3746778,7.6999713
Milwich,United Kingdom,52.8881892,-2.0424962
Fussen,Germany,47.5675998,10.6993217
Weesp,Netherlands,52.3072593,5.0420822
Lipetsk,Russia,52.6935178,39.1122664
Oulunsalo,Finland,64.9333388,25.4166674
Espanola,Canada,46.265341,-81.769867
Bourget,Canada,45.4348751,-75.1578861
Lacombe,Canada,52.4727515,-113.733215
Gastello,Russia,49.1014299,142.9424256
Zvolen,Slovakia,48.5782517,19.1247135
Midland,Canada,44.750147,-79.885712
Vaxjo,Sweden,56.8765384,14.8050364
Yuzhno-Sakhalinsk,Russia,46.9574273,142.727438
St. Stephen,Canada,45.1794218,-67.30827986411904
Cardiff,United Kingdom,51.4816546,-3.1791934
Hillsburgh,Canada,43.7904083,-80.1439887
Nepean,Canada,45.3446891,-75.7639408
Alingsas,Sweden,57.9299658,12.5329678
Sayabec,Canada,48.566157,-67.688141
Ferme-Neuve,Canada,46.7010748,-75.4497514
Dublin,Canada,43.5050055,-81.2856341
Russell,Canada,45.2573172,-75.3583264
Bollnas,Sweden,61.3513005,16.3972013
Oskarshamn,Sweden,57.2632811,16.4443478
Port Credit,Canada,43.5560546,-79.5870828
St. Malo,Canada,49.314695,-96.9538228
Norrsunda,Sweden,59.274145,18.7473375
Cedar Springs,Canada,49.07582635,-122.25245040002387
Magog,Canada,45.2658014,-72.1480686
Nakusp,Canada,50.2396111,-117.7974031
Carroll,Canada,49.6081848,-100.0315519
Miramichi,Canada,47.030058,-65.4707468
Biel,Switzerland,47.1402077,7.2439029
Moray,United Kingdom,57.416667,-3.25
Imatra,Finland,61.1923342,28.7716996
Caslav,Slovakia,48.2400582,17.6274838
Nurnberg,Germany,49.453872,11.077298
MacNutt,Canada,51.0842907,-101.6043912
Caroline,Canada,52.0943034,-114.7391684
Ceske Budejovice,Czechia,48.9747357,14.474285
Schwenningen,Germany,48.0657049,8.5361259
Sackville,Canada,45.8999177,-64.3655256
Kaufbeuren,Germany,47.8803788,10.622246
St-Eloi,Canada,48.0398435,-69.2251881
Redwater,Canada,53.9527743,-113.1124871
Banbridge,Ireland,54.3661868,-6.2809088
Dysart,Canada,50.9430848,-104.0374989
The Pas,Canada,53.8224172,-101.2405153
Rawdon,Canada,46.0454129,-73.7107666
Roberval,Canada,48.514785,-72.224808
Borden,Canada,52.4050653,-107.2386498
Strasbourg,Canada,51.0704195,-104.9568557
Ii,Finland,65.3218756,25.3716223
Fort St. John,Canada,56.2524039,-120.846943
Liptovsky Mikulas,Slovakia,49.0835785,19.612785
St. Vital,Canada,53.3542897,-113.4072044
Redvers,Canada,49.5727567,-101.6979903
Lahti,Finland,60.9826014,25.6613764
Val D'or,Canada,48.1023356,-77.7875715
L'Annonciation,Canada,46.80095835,-71.35837272691265
Kristianstad,Sweden,56.0293778,14.1566859
Judique,Canada,45.876337,-61.4904937
La Sarre,Canada,48.8000956,-79.2010223
Fairlight,Canada,49.8758511,-101.6794079
Lulea,Sweden,65.5831187,22.1459535
Stettler,Canada,52.3228746,-112.71302
Tychy,Poland,50.126498049999995,19.006784585824853
Vitebsk,Belarus,55.1930197,30.2070437
La Salle,Canada,43.3174363,-79.8263736
Recife,Brazil,-8.0584933,-34.8848193
Laverlochere,Canada,47.439747100000005,-79.29746721105235
South River,Canada,47.5363074,-53.269139
Kharkov,Russia,54.56107,85.3438704
Elliot Lake,Canada,46.373464,-82.652893
Duparquet,Canada,48.5026134,-79.2224096
Two Hills,Canada,53.6919793,-111.5421091
Hudson Bay,Canada,59.37286535,-87.64085453280592
Rogachev,Russia,50.6671098,42.4053866
Trois-Rivières,Canada,46.3432325,-72.5428485
St-Etienne,Canada,48.2010584,-69.9606673
Aylsham,Canada,53.1921953,-103.805898
Hartney,Canada,49.4815988,-100.5231198
Bishop Falls,Canada,49.0153243,-55.501981587456825
Fleming,Canada,50.0739017,-101.5115585
Eksjo,Sweden,57.666667,15.2
Neepawa,Canada,50.2319353,-99.4637261
Rosthern,Canada,52.663891,-106.335297
Quispamsis,Canada,45.4465169,-65.95113024
Uherske Hradiste,Slovakia,49.0684342,17.4617721
Sutherland,Canada,52.13921695,-106.6054132542496
Gaspesie,Canada,48.6146774,-66.066572550089
Point-Claire,Canada,74.757937,-110.6027986
Bassano,Canada,50.7878642,-112.4658831
Crossfield,Canada,51.4272738,-114.0309938
Davidson,Canada,51.2647972,-105.984596
Port McNeill,Canada,50.5893452,-127.0839027
Millbank,Canada,43.5714558,-80.8399074
Gainsboro,Canada,53.5284191,-113.2785341
Overtornea,Sweden,66.666667,23.5
Loviisa,Finland,60.4564226,26.2271433
Rockland,Canada,43.7276598,-65.0755041
Big Cove,Canada,45.7679599,-65.9656179
Ozieri,Italy,40.5859373,9.0010431
Star City,Canada,52.8634517,-104.3326381
Pilot Mound,Canada,49.2,-98.9
Presov,Slovakia,49.0000074,21.2392122
Krasnokamsk,Russia,58.0812613,55.7586943
Lac-St-Charles,Canada,46.908295,-71.376457
Milestone,Canada,49.9927904,-104.5142534
Airdrie,Canada,51.28597,-114.01062
Bruck an der Mur,Austria,47.4121987,15.2721668
Gloucester,Canada,47.6138405,-65.2210757
Cordenons,Italy,46.003731,12.718653395250298
Lively,Canada,46.4365168,-81.146366
Morriston,United Kingdom,51.6667495,-3.9243273
Wingham,Canada,43.886245,-81.31275
Zug,Switzerland,47.1486137,8.5539378
Krasnoyarsk,Russia,56.0091173,92.872586
Forks of Credit,Canada,43.81543135,-80.01273517404557
Joroinen,Finland,62.1782081,27.8284927
Almonte,Canada,45.226049,-76.1945277
Bankhead,Canada,51.0959826,-115.3555408
Port Hawkesbury,Canada,45.6180851,-61.3574589
Jarved,Sweden,63.2730921,18.7647544
Niagara on the Lake,Canada,43.2556116,-79.0723264
St-Jean,Canada,46.0911764,-76.054138
Beamsville,Canada,43.1654577,-79.4751839
Grosse Isle,Canada,50.0634652,-97.4420227
Orillia,Canada,44.6066135,-79.4169256
Kemi,Finland,65.7333404,24.5666495
Cadomin,Canada,53.0338966,-117.3261071
Baerum,Norway,59.9289639,10.499710818578327
St. Marys,Canada,43.2570855,-81.1408629
Matheson,Canada,48.5354964,-80.464681
Gull Lake,Canada,52.4593054,-113.949229
Moshi,Tanzania,-3.3486456,37.3435249
Trout Creek,Canada,52.4182634,-115.5581743
Ange,Sweden,62.4733988,15.64108973113128
Stirling,Canada,49.5016384,-112.5281133
Nesbitt,Canada,49.60046,-99.8626522
Saint-Georges-de-Beauce,Canada,46.122987,-70.671959
Campbellville,Canada,43.4871704,-79.9821917
Hythe,Canada,55.3301451,-119.5577417
Bright's Grove,Canada,43.0279026,-82.2529271
Harnosand,Sweden,62.6323084,17.9379914
Kirovograd,Ukraine,48.5105805,32.2656283
Cupar,Canada,50.9476885,-104.2139781
Havlickuv Brod,Czechia,49.606942,15.5795748
Lamont,Canada,53.7834515,-112.4478142
Burgwedel,Germany,52.5,9.86667
Smogen,Sweden,58.3536447,11.2261188
Ivry-sur-Seine,France,48.8122302,2.3872525
Porcupine Plain,Canada,52.5991278,-103.255577
Port Elgin,Canada,46.0451741,-64.0898064
Notre Dame de-la-Salette,Canada,45.768002,-75.584564
Baar,Switzerland,47.1951976,8.5253985
Shelburne,Canada,43.7656395,-65.3174974
Portage la Prairie,Canada,49.972422,-98.289185
Ladysmith,Canada,48.9936579,-123.8157964
Donnacona,Canada,46.676532,-71.73008
Odintsovo,Russia,55.678223,37.2668096
Kvissleby,Sweden,62.29579185,17.371688846882225
Summerland,Canada,49.6,-119.666667
Eganville,Canada,45.5406943,-77.1004317
Landis,Canada,52.2,-108.45
Sillery,Canada,46.7820575,-71.25273
Morinville,Canada,53.8009283,-113.6506625
Volketswil,Switzerland,47.3898617,8.690503
L'Abord-a-Plouffe,Canada,45.5315125,-73.7275651
Esbjerg,Denmark,55.4664892,8.4520751
St. Clements,Canada,50.27014175,-96.73755983459328
Naicam,Canada,52.4165073,-104.4963287
Liberec,Czechia,50.7702648,15.0583947
Are,Sweden,63.4010888,13.0822241
Sauble Beach,Canada,44.6298478,-81.2648606
Antigonish,Canada,45.6213607,-61.9904928
Kiiminki,Finland,65.1299324,25.7773028
Meaford,Canada,44.6069298,-80.5916531
Lany,Slovakia,48.987006,20.7018957
Bayonne,France,43.4945144,-1.4736657
Krasnogorsk,Russia,55.8217545,37.3400897
Petawawa,Canada,45.8984286,-77.2826645
Québec,Canada,52.4760892,-71.8258668
Mattawa,Canada,46.317296,-78.703308
Coleman,Canada,49.6377084,-114.4964358
Barry's Bay,Canada,45.488298,-77.679176
Vaughan,Canada,43.7941544,-79.5268023
Egerkingen,Switzerland,47.3225009,7.7947889
Okene,Nigeria,7.461039550000001,6.398817009039226
Chateauguay,Canada,45.3602416,-73.749364
Molnlycke,Sweden,57.6583613,12.1135762
Shippagan,Canada,47.7418049,-64.7181216
Kentville,Canada,45.0784875,-64.495212
Katrineholm,Sweden,58.9959119,16.2062225
Kungsbacka,Sweden,57.466667,12.166667
Kalix,Sweden,66.0,23.0
Strathmore,Canada,51.0503626,-113.3968616
Craik,Canada,51.0515057,-105.8159306
Kilsyth,United Kingdom,55.9765389,-4.0559704
Stony Plain,Canada,53.5310131,-113.9998496
Murray River,Canada,46.016957,-62.6116863
Geraldton,Canada,49.7188752,-86.9493168
Ste. Rose,Canada,45.625284,-73.7644249
Tramelan,Switzerland,47.223677,7.1030216
Blairmore,Canada,49.6071847,-114.4381219
Rantasalmi,Finland,62.063703,28.3045075
Olds,Canada,51.7923735,-114.1130367
Nymburk,Czechia,50.186331,15.0417306
Pilsen,Slovakia,48.1488954,17.1445496
Orsk,Russia,51.2305015,58.4738015
Oliver,Canada,49.183333,-119.55
Michalovce,Slovakia,48.7514383,21.9211949
Luumaki,Finland,60.922495,27.5693996
St-Charles Bellechasse,Canada,46.77232,-70.940781
Baie-Comeau,Canada,49.2118373,-68.1801406
St-Charles,Canada,52.2108812,-55.6271358
St-Jean-Sur-Richelieu,Canada,45.3056879,-73.2533401
Gentofte,Denmark,55.7459656,12.5510249
Dinsmore,Canada,51.3325438,-107.4471085
Brock,Canada,44.347685049999995,-79.10016490761303
Harjavalta,Finland,61.3125216,22.1357413
Rossland,Canada,49.0784756,-117.7999026
Bolton,Canada,43.879548,-79.73826
Port Hardy,Canada,50.7244402,-127.4976081
Arboga,Sweden,59.3971086,15.8407053
LeRoy,Canada,52.0022724,-104.740329
Princeton,Canada,49.460459,-120.507973
Delta,Canada,49.0846258,-123.057938
Koping,Sweden,59.5137434,15.9970475
Kirkland,Canada,45.4529194,-73.8647559
St-Raymond,Canada,46.889058,-71.835136
Joensuu,Finland,62.6005753,29.7622128
Saint-Georges,Canada,46.122987,-70.671959
Orleans,Canada,45.40683715,-75.52745676171389
Nokia,Finland,61.4781666,23.5096158
Christina Lake,Canada,49.0403105,-118.2139796
Vegreville,Canada,53.5,-112.05
Coal Creek,Canada,49.4917717,-115.0209401
Basswood,Canada,50.3013773,-100.0329179
Manly,Australia,-33.7971937,151.2879845
Carstairs,Canada,51.5622066,-114.095172
Millgrove,Canada,53.5550821,-113.9145914
Troon,United Kingdom,55.5437893,-4.663906
Kleinburg,Canada,43.844184,-79.628906
Myjava,Slovakia,48.75408065,17.57651278309739
Ogre,Russia,51.7945201,143.15187827518702
Admiral,Canada,49.7130748,-108.0036721
Bashaw,Canada,52.583333,-112.966667
Upplands Vasby,Sweden,59.516667,17.916667
Barriefield,Canada,44.2404203,-76.461908
Frederikshavn,Denmark,57.4412134,10.5336225
Tabor,Czechia,49.4141533,14.6587234
Port Alice,Canada,50.426893,-127.488098
Chamonix,France,45.9246705,6.8727506
St. Espirit,Canada,49.12180835,-122.68784601063038
Baie Verte,Canada,49.938848,-56.196442
Itzehoe,Germany,53.919448,9.5172441
Tyumen,Russia,57.153534,65.542274
Loon Lake,Canada,54.025278,-109.160556
Maryville,France,47.7798837,2.1971899
Pierreville,Canada,46.070134,-72.810173
Mora,Sweden,60.95,14.416667
Pierceland,Canada,54.340278,-109.776944
Snowflake,Canada,49.0469402,-98.6602218
Dunnville,Canada,42.9059168,-79.6188457
Ste-Marie-de-Beauce,Canada,46.450395,-71.030731
Balve,Germany,51.3326498,7.8670563
Innisfail,Canada,52.0274651,-113.9502354
Come-by-Chance,Canada,47.8459634,-53.9844362
Yekaterinburg,Russia,56.839104,60.60825
Smrcek,Czechia,49.8684179,15.8932764
Björbo,Sweden,60.456683,14.7272515
Honkajoki,Finland,61.993025,22.2637409
Jokela,Finland,60.5526514,24.9713028
Beaverlodge,Canada,55.2106188,-119.4286716
Mlada Boleslav,Czechia,50.4116187,14.9031301
Klatovy,Czechia,49.3951183,13.2935954
St. George,Canada,43.2453004,-80.2508592
Bonnyville ,Canada,54.4316317,-110.5826304
Wilkie,Canada,52.4095307,-108.7068761
Kauniainen,Finland,60.2098563,24.7294936
Jarfalla,Sweden,59.4204736,17.8285472
Kotka,Finland,60.4674228,26.9450844
Pavlodar,Russia,53.722785,74.4996399
South Durham,Canada,44.5028504,-77.4723521
St-Joseph-de-Beauce,Canada,46.310181,-70.877953
Maple,Canada,53.47413,-113.351242
Swan Hills,Canada,54.7145773,-115.3991579
Kolin,Slovakia,48.8742376,18.7296655
Lac-Beauport,Canada,46.944403,-71.296806
Winterthur,Switzerland,47.4991723,8.7291498
Zaria,Nigeria,11.0248119,7.651853311586596
Vostochnaya,Russia,44.144214,145.9103501
Haapavesi,Finland,64.1378737,25.3658176
Robertsville,Canada,44.9020681,-76.6600992
Bundung,Indonesia,-2.8960161,115.1366914
Naughton,Canada,46.4032744,-81.1878264
Ostrov Nad Ohri,Czechia,50.3061911,12.9390017
Heathcote,Canada,44.497098,-80.4914291
Ozery,Russia,54.81517145,38.628918393798614
Elektrostal,Russia,55.7903785,38.4405711
Lang,Canada,44.2727441,-78.170962
St. Lambert,Canada,45.5016203,-73.5102981
Houston,Canada,54.3982667,-126.6477077
Uxbridge,United Kingdom,51.5449509,-0.4816672
Swalwell,Canada,50.05313715,-119.22703618785512
Spisska Nova Ves,Slovakia,48.9435344,20.562964
Cochenour,Canada,51.0730254,-93.8100155
Revelstoke,Canada,50.998045,-118.1956709
Dedovsk,Russia,55.8667313,37.1256813
Beaconsfield,Canada,45.4289766,-73.8654387
Hyvinkaa,Finland,60.6335719,24.8695328
Punnichy,Canada,51.3714106,-104.2978988
St. Sauveur,Canada,45.894309,-74.158058
Hardisty,Canada,52.6696007,-111.3093794
Ust-Kamenogorsk,Kazakhstan,49.9484438,82.6274791
Agincourt,Canada,43.7853531,-79.2785494
Drake,Canada,51.7461489,-105.012433
Shelekhov,Russia,52.2097478,104.097683
Reef,Belgium,51.0907793,5.6168052
St-Ephrem,Canada,46.059891,-70.953827
Fribourg,Switzerland,46.8055656,7.1612669
Split,Serbia,44.8139874,20.4506037
Vaasa,Finland,63.081820949999994,21.479812522296804
Ste-Foy,Canada,46.7679035,-71.3082412
Plessisville,Canada,46.23262305,-71.75001921914466
Inuvik,Canada,73.6585432,-118.4410095
Truro,Canada,45.366668,-63.300006
Allan,Canada,51.8960544,-106.0554168
Caledonia,Canada,46.04935585,-62.694674628963696
Lashburn,Canada,53.136240599999994,-109.62850905604589
St. Lazare,Canada,50.44695915,-101.30422827710372
Prokopyevsk,Russia,53.8879117,86.7492072
Sainte-Marie-De-Kent,Canada,46.4162258,-64.826733
Val-Senneville,Canada,48.1851816,-77.6553459
St-Fabien,Canada,48.2950199,-68.8678927
Tyreso,Sweden,59.216667,18.333333
Beausejour,Canada,50.0619312,-96.5140821
Sainte-Anne-de-Bellevue,Canada,45.4038563,-73.9523976
Carlisle,Canada,53.6036046,-113.525446
Ste-Anne-des-Plaines,Canada,45.76417,-73.818855
Vonda,Canada,52.3218585,-106.0946058
QuéBec,Canada,52.4760892,-71.8258668
Dalhousie,Canada,48.0634448,-66.369555
New Waterford,Canada,46.2483846,-60.0873491
Osgoode,Canada,43.6508016,-79.3865409
Longueil,Canada,45.442381,-72.7119792
Skovde,Sweden,58.3896329,13.8456344
Masham,Canada,45.645367,-76.0761083
Ancienne Lorette,Canada,46.8063745,-71.3584717
Emerald Park,Canada,51.15032105,-114.07449937958918
Sweden,Sweden,59.6749712,14.5208584
Riihimaki,Finland,60.7390089,24.7728148
Fielding,Canada,52.5175183,-107.5422444
Grande Prairie,Canada,55.17108,-118.7949873
Basel,Switzerland,47.5581077,7.5878261
Blaydon-on-Tyne,United Kingdom,54.9646163,-1.7115301
Terrebonne,Canada,45.7081005,-73.6515157
Hafford,Canada,52.7256333,-107.3519145
Hope,Canada,49.3799622,-121.44162
Mogilev,Belarus,53.9090245,30.3429838
Cadca,Slovakia,49.4375146,18.7896041
Humppila,Finland,60.933333,23.366667
Lac La Ronge,Canada,55.072259,-105.29638
Blind River,Canada,46.188388,-82.95639
New Hamburg,Canada,43.3784216,-80.7097716
Churchbridge,Canada,50.9000886,-101.8933019
Opava,Slovakia,48.1970732,19.1765116
Innsbruck,Austria,47.2654296,11.3927685
Cross Lake,Canada,54.6089003,-97.7675598
Crimmitschau,Germany,50.8162378,12.3867217
Schomberg,Canada,44.001387,-79.682541
Malacky,Slovakia,48.43235145,17.026820581071153
Tuusula,Finland,60.4017496,25.0280695
Rosetown,Canada,51.554815,-107.9912859
Deer Lake,Canada,49.1830366,-57.4320002
Indian Head,Canada,50.533333,-103.666667
McCreary,Canada,50.769089,-99.4908113
Ste-Adele,Canada,45.951895,-74.1359579
Pieksamaki,Finland,62.300466,27.1639512
Kusmark,Sweden,64.87881,20.79953
Bothwell,Canada,42.6309355,-81.8707447
Durham,Canada,44.0310471,-78.949678
Belle River,Canada,42.2928986,-82.7113352
Kajaani,Finland,64.2240872,27.7334227
Enkoping,Sweden,59.6356115,17.077856
Port Dalhousie,Canada,43.1988905,-79.2726179
Sutton West,Canada,44.3045535,-79.357929
Baie Comeau,Canada,49.2118373,-68.1801406
Kerrobert,Canada,51.9158875,-109.1365445
Lorenskog,Norway,59.8970034,10.966914823844895
Portsmouth,Canada,44.2226389,-76.5215014
Rama,Canada,51.7601506,-102.9979154
Morrum,Sweden,56.1928572,14.7532545
Boras,Sweden,57.7210839,12.9407407
Norquay,Canada,51.8842262,-102.0907464
Drayton Valley,Canada,53.2174924,-114.9790101
Olofstrom,Sweden,56.3014882,14.5161735
Daysland,Canada,52.8680426,-112.2656813
Ylojarvi,Finland,61.5499614,23.5969495
vantaa,Finland,60.2933337,25.0407809
Exeter,Canada,43.3449871,-81.4801081
Most,Czechia,50.5032737,13.636112
Mount Albert,Canada,50.2336235,-123.8764717
Aanekoski,Finland,62.702322300000006,25.821183132214983
Vimmerby,Sweden,57.683333,15.833333
Birkerød,Denmark,55.8403369,12.4287796
Arcola,Canada,49.6350309,-102.4906662
Volgograd,Russia,48.7081906,44.5153353
Tours,France,47.3900474,0.6889268
Onaway,Canada,45.13191185,-79.55624724922944
Wynyard,Canada,51.766667,-104.183333
Farevejle,Denmark,54.916950400000005,10.70665008527278
Outlook,Canada,51.4866125,-107.0610496
Parkano,Finland,62.0102011,23.0245972
Preston,Canada,43.3940076,-80.3555103
Prerov,Czechia,49.4553775,17.4508621
Opole,Poland,50.678792900000005,17.929884436033525
Ridgeway,Canada,42.8820503,-79.0490304
Beloeil,Canada,45.5643183,-73.2040066
Markdale,Canada,44.31869,-80.648575
Varkaus,Finland,62.3176377,27.8681227
Delemont,Switzerland,47.3615882,7.354445
St Isidore,Canada,56.2055066,-117.1048951
Aylesbury,Canada,50.9387693,-105.6929336
Cape Tormentine,Canada,46.1146705,-63.7733524
Coronation,Canada,52.0959823,-111.45955411596051
Cancún,Mexico,21.1618955,-86.8514988
Vélez,Colombia,6.2432526,-73.7053825169336
Bergen,Norway,60.3943055,5.3259192
May Pen,Jamaica,17.974637,-77.2581951
Colombia,Colombia,4.099917,-72.9088133
Geislingen an der Steige,Germany,48.6218033,9.8372796
Nyíregyháza,Hungary,47.9557802,21.7167982
Oncativo,Argentina,-31.9133731,-63.6817724
Ribe,Denmark,55.3284036,8.7647838
Rosario,Argentina,-32.9593609,-60.6617024
Asunción,Paraguay,-25.2800459,-57.6343814
Bielefeld,Germany,52.0191005,8.531007
Cali,Colombia,3.4519238,-76.5328732
Esmeraldas,Ecuador,0.7343619,-79.3858867
Neustadt an der Aisch,Germany,49.5819105,10.6077372
Medellín,Colombia,6.2697018,-75.60252574475943
Kraków,Poland,50.0619474,19.9368564
Panamá,Panama,8.559559,-81.1308434
São Bernardo do Campo,Brazil,-23.7080345,-46.5506747
Callao,Peru,-12.066667,-77.15
Nancy,France,48.6937223,6.1834097
Altstätten,Switzerland,47.3782189,9.5413964
São João Evangelista,Brazil,-18.548023,-42.7652888
Monrovia,Liberia,6.328034,-10.797788
Guayaquil,Ecuador,-2.1900563,-79.8868741
Siófok,Hungary,46.9071694,18.0541598
Concordia,Argentina,-31.3972539,-58.0173305
Idar-Oberstein,Germany,49.7107134,7.3136563
Münsingen,Switzerland,46.8739775,7.5631943
Paramaribo,Suriname,5.8241764499999995,-55.16628130970069
Mendoza,Argentina,-34.787093049999996,-68.43818677312292
Noisy-le-Grand,France,48.8478586,2.5529612
Paysandú,Uruguay,-32.3217257,-58.0892136
Galaţi,Romania,45.4338215,28.0549395
Aguascalientes,Mexico,21.9942689,-102.3726689
Argentina,Argentina,-34.9964963,-64.9672817
Sabadell,Spain,41.5421013,2.1138977
San Cristóbal,Venezuela,7.7756663,-72.2214154
Salto,Uruguay,-31.38889,-57.9608876
Serafina Corrêa,Brazil,-28.7120266,-51.9343269
Ciudadela,Argentina,-34.633603,-58.5426528
Tadó,Colombia,5.2639656,-76.5587372
Pisa,Italy,43.7159395,10.4018624
Santa Marta,Colombia,11.2320944,-74.1950916
Grad Vukovar,Croatia,45.3444094,19.002376
Le Mans,France,48.0073849,0.1967849
Linköping,Sweden,58.4098135,15.6245252
Slovenia,Slovenia,46.1199444,14.8153333
